"range","type","dormancy","realm","r_niche_upper","p_niche_upper","ctmax","r_niche_lower","p_niche_lower","ctmin","limit_type","warm_under","warm_over","f_warm_over","f_warm_under","cold_under","cold_over","f_cold_over","f_cold_under","species","source","range_area_km2","lat_mp"
"Hemachatus_haemachatus_IUCN","Te_tpreftb","none","Terrestrial",39.3317832946777,43.0945434570312,43.1,-3.34094762802124,3.72456645965576,3.7,"tmax, tmin",-3.7627601623535,0,0,3.7682167053223,0,7.065514087677,35.6317832946777,0,"Hemachatus haemachatus","IUCN",392531,-29.7209011155
"Hemidactylus_frenatus_IUCN","Te_tpreftb","none","Terrestrial",43.7152328491211,42.3236999511719,42.4,-11.1525630950928,11.9360046386719,11.9,"tmax, tmin",0,1.3915328979492,1.3152328491211,0,0,23.0885677337647,31.8152328491211,0,"Hemidactylus frenatus","IUCN",7536266,1.41776943200003
"Hemidactylus_turcicus_IUCN","Te_tpreftb","cold","Terrestrial",41.6756210327148,41.087345123291,41.1,-10.3093347549438,10.5100994110107,10.5,"tmax, tmin",0,0.5882759094238,0.5756210327148,0,0,20.8194341659545,31.1756210327148,0,"Hemidactylus turcicus","IUCN",1272674,29.275785593
"Hemiergis_decresiensis_IUCN","Te_tpreftb","cold","Terrestrial",37.0427665710449,39.296875,39.3,5.92642259597778,6.88803768157959,6.8,"tmax, tmin",-2.2541084289551,0,0,2.2572334289551,0,0.96161508560181,30.2427665710449,0,"Hemiergis decresiensis","IUCN",129271,-34.25137654
"Hemiergis_peroni_GBIF","Te_tpreftb","none","Terrestrial",35.4815216064453,38.5834121704102,38.6,1.27247822284698,9.60789394378662,9.6,"tmax, tmin",-3.1018905639649,0,0,3.1184783935547,0,8.33541572093964,25.8815216064453,0,"Hemiergis peroni","GBIF",583638,-34.5230391405754
"Heteronotia_binoei_IUCN","Te_tpreftb","none","Terrestrial",41.3856582641602,40.5247611999512,40.6,-11.6247453689575,9.6231632232666,9.6,"tmax, tmin",0,0.860897064208999,0.785658264160197,0,0,21.2479085922241,31.7856582641602,0,"Heteronotia binoei","IUCN",6908491,-22.6670889624999
"Heteronotia_binoei_GBIF","Te_tpreftb","none","Terrestrial",41.3856582641602,40.5247611999512,40.6,-11.6247453689575,9.6231632232666,9.6,"tmax, tmin",0,0.860897064208999,0.785658264160197,0,0,21.2479085922241,31.7856582641602,0,"Heteronotia binoei","GBIF",7259293,-23.1327539547944
"Lacerta_agilis_IUCN","Te_tpreftb","cold","Terrestrial",36.1282196044922,43.6346664428711,43.9,-16.1848983764648,5.91414451599121,5.9,"tmax, tmin",-7.5064468383789,0,0,7.7717803955078,0,22.099042892456,30.2282196044922,0,"Lacerta agilis","IUCN",10035379,50.589335593
"Lampropholis_delicata_GBIF","Te_tpreftb","cold","Terrestrial",40.5063171386719,40.7093391418457,40.8,-5.97745370864868,4.84362268447876,4.7,"tmax, tmin",-0.2030220031738,0,0,0.293682861328094,0,10.8210763931274,35.8063171386719,0,"Lampropholis delicata","GBIF",3950065,-24.9332591049673
"Lampropholis_delicata_IUCN","Te_tpreftb","cold","Terrestrial",35.5473518371582,40.7093391418457,40.8,-5.97745370864868,4.84362268447876,4.7,"tmax, tmin",-5.1619873046875,0,0,5.25264816284179,0,10.8210763931274,30.8473518371582,0,"Lampropholis delicata","IUCN",944506,-29.583265889
"Lampropholis_guichenoti_GBIF","Te_tpreftb","cold","Terrestrial",37.9691123962402,41.2391624450684,41.3,-5.97830772399902,2.53981685638428,2.5,"tmax, tmin",-3.2700500488282,0,0,3.3308876037598,0,8.5181245803833,35.4691123962402,0,"Lampropholis guichenoti","GBIF",1345448,-33.4735321814006
"Lampropholis_guichenoti_IUCN","Te_tpreftb","cold","Terrestrial",35.96044921875,41.2391624450684,41.3,-5.97830772399902,2.53981685638428,2.5,"tmax, tmin",-5.2787132263184,0,0,5.33955078125,0,8.5181245803833,33.46044921875,0,"Lampropholis guichenoti","IUCN",658209,-32.1557114269999
"Lepidodactylus_lugubris_GARD","Te_tpreftb","cold","Terrestrial",44.523998260498,40.1932411193848,40.2,-8.63693332672119,11.5056409835815,11.5,"tmax, tmin",0,4.3307571411132,4.32399826049799,0,0,20.1425743103027,33.023998260498,0,"Lepidodactylus lugubris","GARD",7538631,0.02807778496183
"Lepidophyma_flavimaculatum_IUCN","Te_tpreftb","none","Terrestrial",43.7649002075195,37.5146789550781,38,11.5790519714355,11.4667139053345,11.3,"tmax, tmin",0,6.25022125244141,5.7649002075195,0,-0.112338066101001,0,0,-0.2790519714355,"Lepidophyma flavimaculatum","IUCN",259316,14.437206218
"Liolaemus_abaucan_IUCN","Te_tpreftb","cold","Terrestrial",35.2049331665039,38.5956687927246,47.3,14.5316505432129,15.44957447052,15.41,"tmax, tmin",-3.3907356262207,0,0,12.0950668334961,0,0.9179239273071,19.7949331665039,0,"Liolaemus abaucan","IUCN",1409,-27.5177749944999
"Liolaemus_abaucan_IUCN","Te_tpreftb","cold","Terrestrial",35.2049331665039,38.5956687927246,47.3,14.5316505432129,15.44957447052,15.41,"tmax, tmin",-3.3907356262207,0,0,12.0950668334961,0,0.9179239273071,19.7949331665039,0,"Liolaemus abaucan","IUCN",1409,-27.5177749944999
"Liolaemus_albiceps_IUCN","Te_tpreftb","cold","Terrestrial",36.3467445373535,37.0948143005371,44.33,17.179594039917,7.24041318893433,7.05,"tmax, tmin",-0.748069763183601,0,0,7.9832554626465,-9.93918085098267,0,0,-10.129594039917,"Liolaemus albiceps","IUCN",686,-24.248600387
"Liolaemus_bibronii_IUCN","Te_tpreftb","cold","Terrestrial",31.3847064971924,38.5964431762695,44.53,-7.01653623580933,8.57329368591309,8.49,"tmax, tmin",-7.2117366790771,0,0,13.1452935028076,0,15.5898299217224,22.8947064971924,0,"Liolaemus bibronii","IUCN",295599,-44.6722253445
"Liolaemus_bibronii_GBIF","Te_tpreftb","cold","Terrestrial",35.4993858337402,38.5964431762695,44.53,-3.67291903495789,8.57329368591309,8.49,"tmax, tmin",-3.0970573425293,0,0,9.0306141662598,0,12.246212720871,27.0093858337402,0,"Liolaemus bibronii","GBIF",722673,-39.9166231665576
"Liolaemus_boulengeri_GBIF","Te_tpreftb","cold","Terrestrial",35.1712646484375,38.5975379943848,43.99,-7.02129745483398,9.42209339141846,9.4,"tmax, tmin",-3.4262733459473,0,0,8.8187353515625,0,16.4433908462524,25.7712646484375,0,"Liolaemus boulengeri","GBIF",813939,-41.396187524773
"Liolaemus_boulengeri_IUCN","Te_tpreftb","cold","Terrestrial",33.37,38.5975379943848,43.99,-0.410529106855392,9.42209339141846,9.4,"tmax, tmin",-5.2275379943848,0,0,10.62,0,9.83262249827385,23.97,0,"Liolaemus boulengeri","IUCN",84512,-43.5916641994999
"Liolaemus_canqueli_IUCN","Te_tpreftb","cold","Terrestrial",35.2,38.5998916625977,44.6,-0.423536390066147,7.04153680801392,6.99,"tmax, tmin",-3.3998916625977,0,0,9.4,0,7.46507319808007,28.21,0,"Liolaemus canqueli","IUCN",14866,-43.9997479225
"Liolaemus_chacoensis_IUCN","Te_tpreftb","cold","Terrestrial",36.3994674682617,38.5938491821289,44.1,10.3673000335693,14.9197015762329,14.9,"tmax, tmin",-2.1943817138672,0,0,7.7005325317383,0,4.5524015426636,21.4994674682617,0,"Liolaemus chacoensis","IUCN",375206,-27.0893977199999
"Liolaemus_cuyanus_IUCN","Te_tpreftb","cold","Terrestrial",36.348762512207,38.6000709533691,45.7,7.43474102020264,12.0717840194702,12,"tmax, tmin",-2.2513084411621,0,0,9.351237487793,0,4.63704299926756,24.348762512207,0,"Liolaemus cuyanus","IUCN",63024,-32.8253007105
"Liolaemus_darwinii_GBIF","Te_tpreftb","cold","Terrestrial",36.3465957641602,38.5962944030762,44.68,1.02480530738831,10.1474828720093,10.11,"tmax, tmin",-2.249698638916,0,0,8.3334042358398,0,9.12267756462099,26.2365957641602,0,"Liolaemus darwinii","GBIF",596832,-33.8661772285365
"Liolaemus_darwinii_IUCN","Te_tpreftb","cold","Terrestrial",35.7356414794922,38.5962944030762,44.68,-0.170869812369347,10.1474828720093,10.11,"tmax, tmin",-2.860652923584,0,0,8.9443585205078,0,10.3183526843786,25.6256414794922,0,"Liolaemus darwinii","IUCN",396964,-36.6733767835
"Liolaemus_dorbignyi_IUCN","Te_tpreftb","cold","Terrestrial",35.2070922851562,37.0951309204102,43.91,14.5173559188843,8.86145401000977,8.83,"tmax, tmin",-1.888038635254,0,0,8.7029077148438,-5.65590190887453,0,0,-5.6873559188843,"Liolaemus dorbignyi","IUCN",595,-27.4920304795
"Liolaemus_elongatus_IUCN","Te_tpreftb","cold","Terrestrial",33.6950416564941,38.5990257263184,45.1,-0.418749988079071,7.69442939758301,7.68,"tmax, tmin",-4.9039840698243,0,0,11.4049583435059,0,8.11317938566208,26.0150416564941,0,"Liolaemus elongatus","IUCN",150565,-41.6673427825
"Liolaemus_elongatus_GBIF","Te_tpreftb","cold","Terrestrial",36.3747673034668,38.5990257263184,45.1,-1.21688461303711,7.69442939758301,7.68,"tmax, tmin",-2.2242584228516,0,0,8.7252326965332,0,8.91131401062012,28.6947673034668,0,"Liolaemus elongatus","GBIF",836422,-38.8911185436146
"Liolaemus_fitzingerii_IUCN","Te_tpreftb","cold","Terrestrial",34.39,38.6005783081055,44.45,1.81020092964172,8.24850177764893,8.24,"tmax, tmin",-4.2105783081055,0,0,10.06,0,6.43830084800721,26.15,0,"Liolaemus fitzingerii","IUCN",792,-44.9019719375
"Liolaemus_irregularis_IUCN","Te_tpreftb","cold","Terrestrial",36.5232391357422,37.0945014953613,44.98,17.1811828613281,7.2422571182251,6.96,"tmax, tmin",-0.571262359619098,0,0,8.4567608642578,-9.938925743103,0,0,-10.2211828613281,"Liolaemus irregularis","IUCN",1867,-23.8911176029999
"Liolaemus_kingii_IUCN","Te_tpreftb","cold","Terrestrial",34.801,38.5998916625977,44.5,-7.03144454956055,7.04153680801392,7.01,"tmax, tmin",-3.7988916625977,0,0,9.699,0,14.0729813575745,27.791,0,"Liolaemus kingii","IUCN",210999,-46.3966257265
"Liolaemus_kingii_GBIF","Te_tpreftb","cold","Terrestrial",34.801,38.5998916625977,44.5,-7.03144454956055,7.04153680801392,7.01,"tmax, tmin",-3.7988916625977,0,0,9.699,0,14.0729813575745,27.791,0,"Liolaemus kingii","GBIF",432208,-46.4115282896415
"Liolaemus_koslowskyi_IUCN","Te_tpreftb","cold","Terrestrial",36.1223411560059,38.598030090332,46.1,12.833477973938,13.3130474090576,13.22,"tmax, tmin",-2.4756889343261,0,0,9.9776588439941,0,0.479569435119599,22.9023411560059,0,"Liolaemus koslowskyi","IUCN",15792,-28.132707021
"Liolaemus_kriegi_IUCN","Te_tpreftb","cold","Terrestrial",35.17,38.6011238098145,43.67,-0.166381254792213,7.686692237854,7.6,"tmax, tmin",-3.4311238098145,0,0,8.5,0,7.85307349264621,27.57,0,"Liolaemus kriegi","IUCN",56163,-40.4757320209999
"Liolaemus_laurenti_IUCN","Te_tpreftb","cold","Terrestrial",36.3469276428223,38.5968742370605,46.18,10.3525581359863,12.2683877944946,12.2,"tmax, tmin",-2.2499465942382,0,0,9.8330723571777,0,1.9158296585083,24.1469276428223,0,"Liolaemus laurenti","IUCN",8118,-30.4094503094999
"Liolaemus_laurenti_GBIF","Te_tpreftb","cold","Terrestrial",36.2546844482422,38.5968742370605,46.18,8.93247509002686,12.2683877944946,12.2,"tmax, tmin",-2.3421897888183,0,0,9.9253155517578,0,3.33591270446774,24.0546844482422,0,"Liolaemus laurenti","GBIF",229823,-30.7610738686825
"Liolaemus_melanops_IUCN","Te_tpreftb","cold","Terrestrial",36,38.5998001098633,44.94,-0.188595771789551,5.69418668746948,5.65,"tmax, tmin",-2.5998001098633,0,0,8.94,0,5.88278245925903,30.35,0,"Liolaemus melanops","IUCN",38331,-42.588626478
"Liolaemus_multicolor_IUCN","Te_tpreftb","cold","Terrestrial",36.5232048034668,37.0932350158691,44.7,17.1876430511475,8.37712574005127,8.06,"tmax, tmin",-0.570030212402301,0,0,8.17679519653321,-8.81051731109623,0,0,-9.1276430511475,"Liolaemus multicolor","IUCN",28576,-23.012822127
"Liolaemus_multimaculatus_IUCN","Te_tpreftb","cold","Terrestrial",36.83,38.5967750549316,43.83,6.2466549873352,9.05447006225586,8.93,"tmax, tmin",-1.7667750549316,0,0,7,0,2.80781507492066,27.9,0,"Liolaemus multimaculatus","IUCN",3649,-38.728022549
"Liolaemus_olongasta_IUCN","Te_tpreftb","cold","Terrestrial",36.3464202880859,38.5959892272949,44.58,10.3568515777588,11.8847160339355,11.85,"tmax, tmin",-2.249568939209,0,0,8.2335797119141,0,1.5278644561767,24.4964202880859,0,"Liolaemus olongasta","IUCN",24810,-30.7457156905
"Liolaemus_petrophilus_IUCN","Te_tpreftb","cold","Terrestrial",35.216,38.5998916625977,45.23,-0.423536390066147,7.31743240356445,7.31,"tmax, tmin",-3.3838916625977,0,0,10.014,0,7.7409687936306,27.906,0,"Liolaemus petrophilus","IUCN",96396,-42.934182997
"Liolaemus_poecilochromus_GBIF","Te_tpreftb","cold","Terrestrial",35.2053413391113,37.0925941467285,44.16,-4.38501358032227,9.4257345199585,9.35,"tmax, tmin",-1.8872528076172,0,0,8.9546586608887,0,13.8107481002808,25.8553413391113,0,"Liolaemus poecilochromus","GBIF",539905,-19.3358345281776
"Liolaemus_poecilochromus_IUCN","Te_tpreftb","cold","Terrestrial",36.1575317382812,37.0925941467285,44.16,13.6546573638916,9.4257345199585,9.35,"tmax, tmin",-0.935062408447301,0,0,8.0024682617188,-4.2289228439331,0,0,-4.3046573638916,"Liolaemus poecilochromus","IUCN",10167,-26.3318233595
"Liolaemus_pseudoanomalus_IUCN","Te_tpreftb","cold","Terrestrial",36.1214752197266,37.8841934204102,45.93,12.8419237136841,12.2721309661865,12.19,"tmax, tmin",-1.7627182006836,0,0,9.8085247802734,-0.5697927474976,0,0,-0.6519237136841,"Liolaemus pseudoanomalus","IUCN",27880,-28.2579329684999
"Liolaemus_quilmes_IUCN","Te_tpreftb","cold","Terrestrial",36.25537109375,37.8887596130371,44.69,15.8989114761353,8.56464767456055,8.46,"tmax, tmin",-1.6333885192871,0,0,8.43462890625,-7.33426380157475,0,0,-7.4389114761353,"Liolaemus quilmes","IUCN",7935,-26.3643173055
"Liolaemus_quilmes_GBIF","Te_tpreftb","cold","Terrestrial",36.25537109375,37.8887596130371,44.69,15.0489273071289,8.56464767456055,8.46,"tmax, tmin",-1.6333885192871,0,0,8.43462890625,-6.48427963256835,0,0,-6.5889273071289,"Liolaemus quilmes","GBIF",12069,-26.6851712712983
"Liolaemus_riojanus_IUCN","Te_tpreftb","cold","Terrestrial",36.196,38.59521484375,45.2,10.3606081008911,10.7047700881958,10.7,"tmax, tmin",-2.39921484375,0,0,9.004,0,0.3441619873047,25.496,0,"Liolaemus riojanus","IUCN",14046,-31.139950122
"Liolaemus_robertmertensi_IUCN","Te_tpreftb","cold","Terrestrial",36.3,38.5953369140625,43,14.2538442611694,14.1251659393311,14.07,"tmax, tmin",-2.2953369140625,0,0,6.7,-0.128678321838299,0,0,-0.1838442611694,"Liolaemus robertmertensi","IUCN",19952,-27.6282195804999
"Liolaemus_rothi_IUCN","Te_tpreftb","cold","Terrestrial",35.0281181335449,38.5998916625977,43.8,1.01190841197968,5.59758424758911,5.5,"tmax, tmin",-3.5717735290528,0,0,8.7718818664551,0,4.58567583560943,29.5281181335449,0,"Liolaemus rothi","IUCN",77654,-39.75285205
"Liolaemus_rothi_GBIF","Te_tpreftb","cold","Terrestrial",35.0281181335449,38.5998916625977,43.8,-0.16205732524395,5.59758424758911,5.5,"tmax, tmin",-3.5717735290528,0,0,8.7718818664551,0,5.75964157283306,29.5281181335449,0,"Liolaemus rothi","GBIF",253021,-39.9016243781565
"Liolaemus_salinicola_IUCN","Te_tpreftb","cold","Terrestrial",36.1220588684082,37.2427406311035,48.21,14.2441959381104,14.2441959381104,14.2,"tmax, tmin",-1.1206817626953,0,0,12.0879411315918,0,0,0,-0.0441959381104002,"Liolaemus salinicola","IUCN",6749,-27.8639966784999
"Liolaemus_scapularis_IUCN","Te_tpreftb","cold","Terrestrial",36.2548751831055,37.8863525390625,45.57,15.0554981231689,9.42251873016357,9.39,"tmax, tmin",-1.631477355957,0,0,9.3151248168945,-5.63297939300533,0,0,-5.6654981231689,"Liolaemus scapularis","IUCN",6550,-26.6782646765
"Liolaemus_xanthoviridis_IUCN","Te_tpreftb","cold","Terrestrial",36.2,38.5996131896973,44.48,-0.42201030254364,7.86676168441772,7.86,"tmax, tmin",-2.3996131896973,0,0,8.27999999999999,0,8.28877198696136,28.34,0,"Liolaemus xanthoviridis","IUCN",5726,-44.331013589
"Lophognathus_gilberti_IUCN","Te_tpreftb","none","Terrestrial",41.4014854431152,41.4014854431152,41.8,0.525615155696869,2.72135162353516,2.7,"tmax, tmin",0,0,0,0.398514556884798,0,2.19573646783829,38.7014854431152,0,"Lophognathus gilberti","IUCN",1134068,-17.9194482535
"Moloch_horridus_GBIF","Te_tpreftb","none","Terrestrial",41.3994064331055,41.3994064331055,42.5,1.26399314403534,3.52357649803162,3.5,"tmax, tmin",0,0,0,1.1005935668945,0,2.25958335399628,37.8994064331055,0,"Moloch horridus","GBIF",3892142,-26.3102415920092
"Moloch_horridus_IUCN","Te_tpreftb","none","Terrestrial",41.3994064331055,41.3994064331055,42.5,1.26399314403534,3.52357649803162,3.5,"tmax, tmin",0,0,0,1.1005935668945,0,2.25958335399628,37.8994064331055,0,"Moloch horridus","IUCN",2821699,-25.8645287455
"Nannoscincus_maccoyi_GBIF","Te_tpreftb","cold","Terrestrial",34.5874557495117,36.952320098877,37,-2.63409399986267,4.10691738128662,4,"tmax, tmin",-2.36486434936531,0,0,2.4125442504883,0,6.74101138114929,30.5874557495117,0,"Nannoscincus maccoyi","GBIF",439857,-36.1757268846015
"Niveoscincus_metallicus_GBIF","Te_tpreftb","cold","Terrestrial",34.5334281921387,39.5980911254883,39.6,-2.64085507392883,2.74925971031189,2.7,"tmax, tmin",-5.0646629333496,0,0,5.0665718078613,0,5.39011478424072,31.8334281921387,0,"Niveoscincus metallicus","GBIF",449076,-38.5273347957212
"Niveoscincus_metallicus_GARD","Te_tpreftb","cold","Terrestrial",29,39.5980911254883,39.6,2.01818156242371,2.74925971031189,2.7,"tmax, tmin",-10.5980911254883,0,0,10.6,0,0.73107814788818,26.3,0,"Niveoscincus metallicus","GARD",92426,-40.4485801420487
"Niveoscincus_ocellatus_GBIF","Te_tpreftb","cold","Terrestrial",28.44,40.0971183776855,40.1,2.0100953578949,3.5593090057373,3,"tmax, tmin",-11.6571183776855,0,0,11.66,0,1.5492136478424,25.44,0,"Niveoscincus ocellatus","GBIF",45571,-41.4976387024141
"Niveoscincus_ocellatus_GARD","Te_tpreftb","cold","Terrestrial",28.44,40.0971183776855,40.1,2.0100953578949,3.5593090057373,3,"tmax, tmin",-11.6571183776855,0,0,11.66,0,1.5492136478424,25.44,0,"Niveoscincus ocellatus","GARD",56356,-41.9001072418441
"Notechis_scutatus_IUCN","Te_tpreftb","cold","Terrestrial",37.8435325622559,37.9890975952148,38,-6.05473232269287,2.21944618225098,2.2,"tmax, tmin",-0.145565032958899,0,0,0.156467437744098,0,8.27417850494385,35.6435325622559,0,"Notechis scutatus","IUCN",644873,-34.1724236785
"Pardosa_nigriceps_GBIF","Te_tpreftb","cold","Terrestrial",25.7321968078613,39.692985534668,39.7,-12.6231508255005,-7.19267225265503,-7.2,"tmax, tmin",-13.9607887268067,0,0,13.9678031921387,0,5.43047857284547,32.9321968078613,0,"Pardosa nigriceps","GBIF",1413322,58.7839663596746
"Phrynosoma_cornutum_IUCN","Te_tpreftb","cold","Terrestrial",40.2652168273926,43.4231071472168,47.9,1.0402055978775,9.53070259094238,9.5,"tmax, tmin",-3.1578903198242,0,0,7.6347831726074,0,8.49049699306488,30.7652168273926,0,"Phrynosoma cornutum","IUCN",1801830,31.469849648
"Phymaturus_antofagastensis_IUCN","Te_tpreftb","cold","Terrestrial",35.2071762084961,37.0952529907227,41.4,10.5281972885132,11.8874588012695,11.8,"tmax, tmin",-1.8880767822266,0,0,6.1928237915039,0,1.3592615127563,23.4071762084961,0,"Phymaturus antofagastensis","IUCN",671,-26.9898155065
"Phymaturus_dorsimaculatus_IUCN","Te_tpreftb","cold","Terrestrial",35.97,37.8893966674805,41.9,5.8647346496582,10.5051307678223,10.5,"tmax, tmin",-1.9193966674805,0,0,5.93,0,4.6403961181641,25.47,0,"Phymaturus dorsimaculatus","IUCN",1275,-37.8226289335
"Phymaturus_indistinctus_IUCN","Te_tpreftb","cold","Terrestrial",31.2724990844727,34.1,44.7,3.93533682823181,7.04153680801392,7,"tmax, tmin",-2.8275009155273,0,0,13.4275009155273,0,3.10619997978211,24.2724990844727,0,"Phymaturus indistinctus","IUCN",493,-45.438529748
"Phymaturus_palluma_IUCN","Te_tpreftb","cold","Terrestrial",35.3,38.6007385253906,44.6,8.5577335357666,11.6986856460571,11.5,"tmax, tmin",-3.3007385253906,0,0,9.3,0,3.1409521102905,23.8,0,"Phymaturus palluma","IUCN",14611,-34.711029082
"Phymaturus_patagonicus_GARD","Te_tpreftb","cold","Terrestrial",31.13,38.600658416748,39.9,-0.192896038293839,9.81668472290039,9.8,"tmax, tmin",-7.470658416748,0,0,8.77,0,10.0095807611942,21.33,0,"Phymaturus patagonicus","GARD",59315,-43.4863621095636
"Phymaturus_somuncurensis_IUCN","Te_tpreftb","cold","Terrestrial",32.8,38.5998916625977,42.8,4.04985952377319,5.71192026138306,5.7,"tmax, tmin",-5.7998916625977,0,0,10,0,1.66206073760987,27.1,0,"Phymaturus somuncurensis","IUCN",6299,-41.4671321835
"Phymaturus_tenebrosus_GBIF","Te_tpreftb","cold","Terrestrial",33.71,38.5986213684082,39.9,-0.157553419470787,9.8228178024292,9.8,"tmax, tmin",-4.8886213684082,0,0,6.19,0,9.98037122189999,23.91,0,"Phymaturus tenebrosus","GBIF",1758,-40.9479412419269
"Phymaturus_tenebrosus_IUCN","Te_tpreftb","cold","Terrestrial",33.71,38.5986213684082,39.9,1.01642799377441,9.8228178024292,9.8,"tmax, tmin",-4.8886213684082,0,0,6.19,0,8.80638980865479,23.91,0,"Phymaturus tenebrosus","IUCN",2046,-40.890719821
"Phymaturus_zapalensis_GBIF","Te_tpreftb","cold","Terrestrial",35.84,38.5989189147949,42.4,4.28529977798462,8.92125797271729,8.9,"tmax, tmin",-2.7589189147949,0,0,6.56,0,4.63595819473267,26.94,0,"Phymaturus zapalensis","GBIF",9646,-39.7065451908183
"Phymaturus_zapalensis_IUCN","Te_tpreftb","cold","Terrestrial",35.84,38.5989189147949,42.4,1.32527899742126,8.92125797271729,8.9,"tmax, tmin",-2.7589189147949,0,0,6.56,0,7.59597897529603,26.94,0,"Phymaturus zapalensis","IUCN",6475,-39.4286127115
"Platysaurus_intermedius_IUCN","Te_tpreftb","none","Terrestrial",40.2455215454102,44.7870254516602,44.8,4.69862985610962,8.8285083770752,8.8,"tmax, tmin",-4.54150390625,0,0,4.5544784545898,0,4.12987852096558,31.4455215454102,0,"Platysaurus intermedius","IUCN",391376,-21.9959567625
"Plestiodon_chinensis_IUCN","Te_tpreftb","cold","Terrestrial",37.8293800354004,42.2930908203125,42.3,-8.6641035079956,6.33035230636597,6.3,"tmax, tmin",-4.4637107849121,0,0,4.4706199645996,0,14.9944558143616,31.5293800354004,0,"Plestiodon chinensis","IUCN",2247769,28.0595633365
"Plestiodon_elegans_IUCN","Te_tpreftb","cold","Terrestrial",37.8291053771973,41.8817977905273,41.9,-8.65648078918457,9.31604862213135,9.3,"tmax, tmin",-4.05269241333,0,0,4.0708946228027,0,17.9725294113159,28.5291053771973,0,"Plestiodon elegans","IUCN",3092054,30.7924871925001
