"longitude","latitude","seasonal_low_temp","cold_dormancy_6mo","hot_dormancy_6mo","cold_acc_temp","cold_acc_temp_dormancy"
-32.5,83.5,-40.9318244412009,-31.0960444390774,-40.9318244412009,-39.7003685036363,-30.9496954778243
-31.5,83.5,-40.5102812454104,-30.7147201601948,-40.5102812454104,-39.3271930870682,-30.5682343890658
-30.5,83.5,-40.2102983905801,-30.4564180659396,-40.2102983905801,-39.0864494447377,-30.3092543591945
-29.5,83.5,-39.7442937093122,-30.0123191595078,-39.7442937093122,-38.6453342717514,-29.8670574527733
-28.5,83.5,-39.1108788137989,-29.3850977874228,-39.1108788137989,-38.0155695754874,-29.243766077568
-27.5,83.5,-38.5422225247536,-28.8111465947969,-38.5422225247536,-37.4315063790632,-28.6753535887659
-26.5,83.5,-37.8729827489172,-28.128904275809,-37.8729827489172,-36.7285468709693,-27.9998804407194
-88.5,82.5,-40.4246743141208,-28.3883309258946,-40.4246743141208,-39.237312024988,-28.0950614744797
-86.5,82.5,-40.9460804833897,-29.0016348513109,-40.9460804833897,-39.7522331662038,-28.7086407408517
-85.5,82.5,-41.4894609139434,-29.6156562825399,-41.4894609139434,-40.2961044149685,-29.321552550673
-84.5,82.5,-42.2618998869189,-30.482835093247,-42.2618998869189,-41.0748331851432,-30.1862544039863
-83.5,82.5,-42.7990761105503,-31.1376061540629,-42.7990761105503,-41.6402998059902,-30.8368376936772
-82.5,82.5,-43.2950767512034,-31.773541654367,-43.2950767512034,-42.2032530218358,-31.4665986783769
-81.5,82.5,-44.0061767782484,-32.5962095022202,-44.0061767782484,-42.9550159051552,-32.286348531322
-80.5,82.5,-44.6582979002169,-33.3473396996302,-44.6582979002169,-43.6391312904844,-33.0358093005572
-79.5,82.5,-45.3992950831141,-34.1933764078787,-45.3992950831141,-44.3994840693456,-33.8804886314752
-78.5,82.5,-46.3786880295191,-35.281504655523,-46.3786880295191,-45.3845470316184,-34.9676007535176
-77.5,82.5,-47.2846949828523,-36.248927283287,-47.2846949828523,-46.2846571092781,-35.9381288747037
-76.5,82.5,-46.8904442058078,-35.8986459882132,-46.8904442058078,-45.8808524596853,-35.5925571007388
-75.5,82.5,-46.3427421958319,-35.3969800329102,-46.3427421958319,-45.3262396191016,-35.0954956727502
-74.5,82.5,-46.8798739291728,-35.9831190895023,-46.8798739291728,-45.8636135568604,-35.6859388728896
-73.5,82.5,-46.8391584171514,-36.0002433852559,-46.8391584171514,-45.8377165117202,-35.7064066243857
-72.5,82.5,-46.6293519436515,-35.8597480921607,-46.6293519436515,-45.6584683499264,-35.5679996626751
-71.5,82.5,-46.9308298649,-36.1919015674187,-46.9308298649,-45.9372790245741,-35.9065620703357
-70.5,82.5,-46.4166666412992,-35.707384940769,-46.4166666412992,-45.4038611130019,-35.4282615489992
-69.5,82.5,-45.7871847781685,-35.1557543925941,-45.7871847781685,-44.8330995724661,-34.8767758709079
-68.5,82.5,-44.8844309832901,-34.3356256781944,-44.8844309832901,-43.9941841832734,-34.0565650482263
-67.5,82.5,-44.9548021084496,-34.4727532863617,-44.9548021084496,-44.1137918874948,-34.1948197192512
-66.5,82.5,-44.430252800669,-33.9834160003811,-44.430252800669,-43.6245518084599,-33.7091580433106
-65.5,82.5,-43.6594354518822,-33.2362625157194,-43.6594354518822,-42.8802663309506,-32.9665980717167
-64.5,82.5,-42.7785875149071,-32.3592738154743,-42.7785875149071,-42.0164601983666,-32.0957921036386
-63.5,82.5,-41.7263874512166,-31.2940166620804,-41.7263874512166,-40.9710869427616,-31.0380875594515
-62.5,82.5,-40.9064065743238,-30.4537453051923,-40.9064065743238,-40.1407371507335,-30.2061977045012
-61.5,82.5,-39.968299881156,-29.4788817294208,-39.968299881156,-39.1766037680877,-29.2411863423684
-59.5,82.5,-38.7858335416232,-28.1921711209629,-38.7858335416232,-37.8468948930921,-27.9780676072996
-58.5,82.5,-38.6683359753873,-28.0858463223757,-38.6683359753873,-37.6980244786622,-27.8779008064752
-57.5,82.5,-38.6078988801156,-28.0759819742425,-38.6078988801156,-37.6592501551958,-27.8704505343156
