"longitude","latitude","mean_temp"
10.5,-80.5,-41.5319779252988
10.5,-79.5,-42.4073116058089
10.5,-78.5,-42.5901946064017
10.5,-77.5,-43.0431858955621
10.5,-76.5,-44.328497870359
10.5,-75.5,-45.2607095611893
10.5,-74.5,-44.9083442476726
10.5,-73.5,-43.1193867168982
10.5,-72.5,-36.6109204892903
10.5,-71.5,-22.8372592052599
10.5,-70.5,-13.9769546171122
10.5,-69.5,-14.2623539949567
10.5,-68.5,NA
10.5,-67.5,NA
10.5,-66.5,NA
10.5,-65.5,NA
10.5,-64.5,NA
10.5,-63.5,NA
10.5,-62.5,NA
10.5,-61.5,NA
10.5,-60.5,NA
10.5,-59.5,NA
10.5,-58.5,NA
10.5,-57.5,NA
10.5,-56.5,NA
10.5,-55.5,NA
10.5,-54.5,NA
10.5,-53.5,NA
10.5,-52.5,NA
10.5,-51.5,NA
10.5,-50.5,NA
10.5,-49.5,NA
10.5,-48.5,NA
10.5,-47.5,NA
10.5,-46.5,NA
10.5,-45.5,NA
10.5,-44.5,NA
10.5,-43.5,NA
10.5,-42.5,NA
10.5,-41.5,NA
10.5,-40.5,NA
10.5,-39.5,NA
10.5,-38.5,NA
10.5,-37.5,NA
10.5,-36.5,NA
10.5,-35.5,NA
10.5,-34.5,NA
10.5,-33.5,NA
10.5,-32.5,NA
10.5,-31.5,NA
10.5,-30.5,NA
10.5,-29.5,NA
10.5,-28.5,NA
10.5,-27.5,NA
10.5,-26.5,NA
10.5,-25.5,NA
10.5,-24.5,NA
10.5,-23.5,NA
10.5,-22.5,NA
10.5,-21.5,NA
10.5,-20.5,NA
10.5,-19.5,NA
10.5,-18.5,NA
10.5,-17.5,NA
10.5,-16.5,NA
10.5,-15.5,NA
10.5,-14.5,NA
10.5,-13.5,NA
10.5,-12.5,NA
10.5,-11.5,NA
10.5,-10.5,NA
10.5,-9.5,NA
10.5,-8.5,NA
10.5,-7.5,NA
10.5,-6.5,NA
10.5,-5.5,NA
10.5,-4.5,NA
10.5,-3.5,26.4962935008103
10.5,-2.5,26.7479373740284
10.5,-1.5,26.3047572077345
10.5,-0.5,26.4812150190533
10.5,0.5,25.542419236755
10.5,1.5,24.9261234995393
10.5,2.5,25.5262651832606
10.5,3.5,25.1375165794303
10.5,4.5,25.0387928471517
10.5,5.5,21.5759635606003
10.5,6.5,22.7511280576865
10.5,7.5,26.3924133421094
10.5,8.5,26.9975531255
10.5,9.5,26.3831799302865
10.5,10.5,26.3102583148245
10.5,11.5,26.8255286134219
10.5,12.5,27.6104414640735
10.5,13.5,27.8302373482749
10.5,14.5,27.3593856809247
10.5,15.5,27.6026372401459
10.5,16.5,27.5101402915679
10.5,17.5,27.5847366849782
10.5,18.5,27.5121258368102
10.5,19.5,27.625238373716
10.5,20.5,27.6236866202995
10.5,21.5,27.2475172978414
10.5,22.5,26.0976476281853
10.5,23.5,24.5182914721413
10.5,24.5,23.817835051018
10.5,25.5,24.2010377573514
10.5,26.5,23.8428607996715
10.5,27.5,23.2446159930965
10.5,28.5,22.1169701236109
10.5,29.5,21.6705134779496
10.5,30.5,21.5115350555402
10.5,31.5,21.0944036649694
10.5,32.5,21.1810583938401
10.5,33.5,20.8487728847621
10.5,34.5,20.0028065042287
10.5,35.5,19.4093702894814
10.5,36.5,18.8279490354117
10.5,37.5,NA
10.5,38.5,NA
10.5,39.5,NA
10.5,40.5,NA
10.5,41.5,NA
10.5,42.5,16.0967605181705
10.5,43.5,14.8192758663119
10.5,44.5,12.6122988929026
10.5,45.5,12.0795511202922
10.5,46.5,2.94847931947832
10.5,47.5,5.94593382496704
10.5,48.5,9.06725390406765
10.5,49.5,9.42666747487384
10.5,50.5,8.82686228119169
10.5,51.5,8.67924327769071
10.5,52.5,9.30787112540828
10.5,53.5,9.1714187995533
10.5,54.5,8.72437319729565
10.5,55.5,8.13823971426643
10.5,56.5,7.86513583582539
10.5,57.5,7.5276924057342
10.5,58.5,NA
10.5,59.5,4.98518438783715
10.5,60.5,2.09173888624569
10.5,61.5,-0.292823487437785
10.5,62.5,0.135252525441042
10.5,63.5,4.0822807839581
10.5,64.5,4.27765768295169
10.5,65.5,NA
10.5,66.5,NA
10.5,67.5,NA
10.5,68.5,NA
10.5,69.5,NA
10.5,70.5,NA
10.5,71.5,NA
10.5,72.5,NA
10.5,73.5,NA
10.5,74.5,NA
10.5,75.5,NA
10.5,76.5,NA
10.5,77.5,NA
10.5,78.5,-5.35423871749681
10.5,79.5,NA
10.5,80.5,NA
10.5,81.5,NA
10.5,82.5,NA
10.5,83.5,NA
10.5,84.5,NA
10.5,85.5,NA
10.5,86.5,NA
10.5,87.5,NA
10.5,88.5,NA
10.5,89.5,NA
11.5,-89.5,-48.7187642014806
11.5,-88.5,-47.6878245468073
11.5,-87.5,-46.8300451088391
11.5,-86.5,-46.0316607283127
11.5,-85.5,-45.2503041713093
11.5,-84.5,-43.8362412098735
11.5,-83.5,-42.6260632569774
11.5,-82.5,-41.4590694073981
11.5,-81.5,-40.869524433287
11.5,-80.5,-41.8913270586879
11.5,-79.5,-42.9920629159277
11.5,-78.5,-43.4388495845886
11.5,-77.5,-43.9775291708844
11.5,-76.5,-44.9640447896756
11.5,-75.5,-45.8030045713717
11.5,-74.5,-45.7688828276775
11.5,-73.5,-43.4856086009824
11.5,-72.5,-37.0470133475978
11.5,-71.5,-23.7853263087138
11.5,-70.5,-13.8508131397058
11.5,-69.5,NA
11.5,-68.5,NA
11.5,-67.5,NA
11.5,-66.5,NA
11.5,-65.5,NA
11.5,-64.5,NA
11.5,-63.5,NA
11.5,-62.5,NA
11.5,-61.5,NA
11.5,-60.5,NA
11.5,-59.5,NA
11.5,-58.5,NA
11.5,-57.5,NA
11.5,-56.5,NA
11.5,-55.5,NA
11.5,-54.5,NA
11.5,-53.5,NA
11.5,-52.5,NA
11.5,-51.5,NA
11.5,-50.5,NA
11.5,-49.5,NA
11.5,-48.5,NA
11.5,-47.5,NA
11.5,-46.5,NA
11.5,-45.5,NA
11.5,-44.5,NA
11.5,-43.5,NA
11.5,-42.5,NA
11.5,-41.5,NA
11.5,-40.5,NA
11.5,-39.5,NA
11.5,-38.5,NA
11.5,-37.5,NA
11.5,-36.5,NA
11.5,-35.5,NA
11.5,-34.5,NA
11.5,-33.5,NA
11.5,-32.5,NA
11.5,-31.5,NA
11.5,-30.5,NA
11.5,-29.5,NA
11.5,-28.5,NA
11.5,-27.5,NA
11.5,-26.5,NA
11.5,-25.5,NA
11.5,-24.5,NA
11.5,-23.5,NA
11.5,-22.5,NA
11.5,-21.5,NA
11.5,-20.5,NA
11.5,-19.5,NA
11.5,-18.5,NA
11.5,-17.5,21.2422982067599
11.5,-16.5,21.0645623519686
11.5,-15.5,20.7557568741694
11.5,-14.5,NA
11.5,-13.5,NA
11.5,-12.5,NA
11.5,-11.5,NA
11.5,-10.5,NA
11.5,-9.5,NA
11.5,-8.5,NA
11.5,-7.5,NA
11.5,-6.5,NA
11.5,-5.5,NA
11.5,-4.5,26.0379940300587
11.5,-3.5,25.2936096152876
11.5,-2.5,24.7234566302155
11.5,-1.5,24.4406476060945
11.5,-0.5,24.9453185722165
11.5,0.5,25.3610833486135
11.5,1.5,24.5345198229958
11.5,2.5,24.4164837044346
11.5,3.5,23.784891030679
11.5,4.5,24.2455525983658
11.5,5.5,23.7210753014584
11.5,6.5,22.3427536697807
11.5,7.5,24.62287986598
11.5,8.5,25.5383962494384
11.5,9.5,26.6101678271738
11.5,10.5,26.9192489756235
11.5,11.5,27.0992920835191
11.5,12.5,27.9198335233127
11.5,13.5,27.9275301543265
11.5,14.5,27.4756825899276
11.5,15.5,27.2815999591465
11.5,16.5,26.7960794816714
11.5,17.5,27.0082889166893
11.5,18.5,27.296493570113
11.5,19.5,27.3674189949991
11.5,20.5,27.2365857411172
11.5,21.5,26.8319681275482
11.5,22.5,25.4127031780505
11.5,23.5,24.1319176164176
11.5,24.5,23.9433424879312
11.5,25.5,23.6365819974904
11.5,26.5,23.6507673432699
11.5,27.5,22.9202370913506
11.5,28.5,21.8786883244766
11.5,29.5,21.0239886119391
11.5,30.5,20.6398716593502
11.5,31.5,20.1796373744726
11.5,32.5,21.0328022016129
11.5,33.5,20.6962843925847
11.5,34.5,NA
11.5,35.5,NA
11.5,36.5,NA
11.5,37.5,NA
11.5,38.5,NA
11.5,39.5,NA
11.5,40.5,NA
11.5,41.5,NA
11.5,42.5,15.1041892917575
11.5,43.5,13.5995086884284
11.5,44.5,13.6193188953068
11.5,45.5,12.4161857363416
11.5,46.5,5.89810670594563
11.5,47.5,6.03610815840526
11.5,48.5,9.15865817596615
11.5,49.5,8.9566754125258
11.5,50.5,8.42737312473159
11.5,51.5,9.31702005943093
11.5,52.5,9.39103445264443
11.5,53.5,9.06765959517951
11.5,54.5,8.6238875341621
11.5,55.5,7.90216045346465
11.5,56.5,NA
11.5,57.5,7.33821388648021
11.5,58.5,6.54318332961122
11.5,59.5,4.67152219027168
11.5,60.5,2.72132662315859
11.5,61.5,0.401453363625174
11.5,62.5,-0.315396749585243
11.5,63.5,2.66802679522262
11.5,64.5,3.60210627354386
11.5,65.5,NA
11.5,66.5,NA
11.5,67.5,NA
11.5,68.5,NA
11.5,69.5,NA
11.5,70.5,NA
11.5,71.5,NA
11.5,72.5,NA
11.5,73.5,NA
11.5,74.5,NA
11.5,75.5,NA
11.5,76.5,NA
11.5,77.5,NA
11.5,78.5,-5.35405887588595
11.5,79.5,-7.17217024488685
11.5,80.5,NA
11.5,81.5,NA
11.5,82.5,NA
11.5,83.5,NA
11.5,84.5,NA
11.5,85.5,NA
11.5,86.5,NA
11.5,87.5,NA
11.5,88.5,NA
11.5,89.5,NA
12.5,-89.5,-48.7342593798231
12.5,-88.5,-47.7075521168808
12.5,-87.5,-46.859994232757
12.5,-86.5,-46.0529706564388
12.5,-85.5,-45.2732427340678
12.5,-84.5,-43.8351102592223
12.5,-83.5,-42.634809896268
12.5,-82.5,-41.4831388585008
12.5,-81.5,-40.9833044901384
12.5,-80.5,-42.3166004959752
12.5,-79.5,-43.7042308340405
12.5,-78.5,-44.1417500539124
12.5,-77.5,-44.7154948441035
12.5,-76.5,-45.4565281503562
12.5,-75.5,-46.2294923541879
12.5,-74.5,-46.2473473693236
12.5,-73.5,-43.6390029464591
12.5,-72.5,-38.003940180297
12.5,-71.5,-23.7408263257495
12.5,-70.5,-13.983592800599
12.5,-69.5,NA
12.5,-68.5,NA
12.5,-67.5,NA
12.5,-66.5,NA
12.5,-65.5,NA
12.5,-64.5,NA
12.5,-63.5,NA
12.5,-62.5,NA
12.5,-61.5,NA
12.5,-60.5,NA
12.5,-59.5,NA
12.5,-58.5,NA
12.5,-57.5,NA
12.5,-56.5,NA
12.5,-55.5,NA
12.5,-54.5,NA
12.5,-53.5,NA
12.5,-52.5,NA
12.5,-51.5,NA
12.5,-50.5,NA
12.5,-49.5,NA
12.5,-48.5,NA
12.5,-47.5,NA
12.5,-46.5,NA
12.5,-45.5,NA
12.5,-44.5,NA
12.5,-43.5,NA
12.5,-42.5,NA
12.5,-41.5,NA
12.5,-40.5,NA
12.5,-39.5,NA
12.5,-38.5,NA
12.5,-37.5,NA
12.5,-36.5,NA
12.5,-35.5,NA
12.5,-34.5,NA
12.5,-33.5,NA
12.5,-32.5,NA
12.5,-31.5,NA
12.5,-30.5,NA
12.5,-29.5,NA
12.5,-28.5,NA
12.5,-27.5,NA
12.5,-26.5,NA
12.5,-25.5,NA
12.5,-24.5,NA
12.5,-23.5,NA
12.5,-22.5,NA
12.5,-21.5,NA
12.5,-20.5,NA
12.5,-19.5,21.544131862469
12.5,-18.5,20.9665891202659
12.5,-17.5,19.870228367308
12.5,-16.5,20.8379751114372
12.5,-15.5,20.7850771955743
12.5,-14.5,20.8814448561251
12.5,-13.5,21.7553234419832
12.5,-12.5,NA
12.5,-11.5,NA
12.5,-10.5,NA
12.5,-9.5,NA
12.5,-8.5,NA
12.5,-7.5,24.3097546689105
12.5,-6.5,24.6472816408369
12.5,-5.5,25.0355497931062
12.5,-4.5,24.9079801583305
12.5,-3.5,25.2286911849767
12.5,-2.5,24.0211514181596
12.5,-1.5,23.8739132458955
12.5,-0.5,24.9976675341797
12.5,0.5,24.8305202028591
12.5,1.5,24.0684068108951
12.5,2.5,23.6341475137695
12.5,3.5,23.7038007204313
12.5,4.5,23.6985998381706
12.5,5.5,23.5069736635158
12.5,6.5,22.9075084702546
12.5,7.5,23.0438520846283
12.5,8.5,25.6919420154031
12.5,9.5,26.8778283485975
12.5,10.5,26.2966506853049
12.5,11.5,27.3869624946189
12.5,12.5,28.0010540771874
12.5,13.5,27.987854335203
12.5,14.5,27.2632045351951
12.5,15.5,26.5738511114838
12.5,16.5,25.6313512439611
12.5,17.5,25.7075905137553
12.5,18.5,26.3964583304224
12.5,19.5,27.0017983645335
12.5,20.5,27.00239294592
12.5,21.5,26.1151350429516
12.5,22.5,24.9880670940143
12.5,23.5,24.3021675743762
12.5,24.5,23.9916511744798
12.5,25.5,23.7533718334559
12.5,26.5,23.4380072850444
12.5,27.5,22.8782034874814
12.5,28.5,21.8416671124826
12.5,29.5,20.7212436926392
12.5,30.5,20.3954198147031
12.5,31.5,20.2063388111971
12.5,32.5,20.6899668259346
12.5,33.5,NA
12.5,34.5,NA
12.5,35.5,NA
12.5,36.5,NA
12.5,37.5,18.0222475090081
12.5,38.5,NA
12.5,39.5,NA
12.5,40.5,NA
12.5,41.5,16.0636325257138
12.5,42.5,13.5516937621051
12.5,43.5,13.2619224262255
12.5,44.5,14.5092364641174
12.5,45.5,13.4949342202321
12.5,46.5,6.31496149917574
12.5,47.5,5.66713746443335
12.5,48.5,9.20685715486144
12.5,49.5,8.53577850497941
12.5,50.5,8.15751310607322
12.5,51.5,9.57107859487338
12.5,52.5,9.43653345866294
12.5,53.5,8.89169077454601
12.5,54.5,8.51327697506517
12.5,55.5,7.81483820440815
12.5,56.5,7.32832489754995
12.5,57.5,6.43858695935746
12.5,58.5,6.31205134363203
12.5,59.5,4.7601320426208
12.5,60.5,2.53674956412679
12.5,61.5,0.278188344250994
12.5,62.5,-0.865663646774548
12.5,63.5,0.846635939205093
12.5,64.5,1.75012758449001
12.5,65.5,2.74633961727591
12.5,66.5,NA
12.5,67.5,NA
12.5,68.5,NA
12.5,69.5,NA
12.5,70.5,NA
12.5,71.5,NA
12.5,72.5,NA
12.5,73.5,NA
12.5,74.5,NA
12.5,75.5,NA
12.5,76.5,NA
12.5,77.5,NA
12.5,78.5,-6.05348411010543
12.5,79.5,-7.97244686510644
12.5,80.5,NA
12.5,81.5,NA
12.5,82.5,NA
12.5,83.5,NA
12.5,84.5,NA
12.5,85.5,NA
12.5,86.5,NA
12.5,87.5,NA
12.5,88.5,NA
12.5,89.5,NA
13.5,-89.5,-48.7496928691505
13.5,-88.5,-47.7318696430303
13.5,-87.5,-46.8837233256654
13.5,-86.5,-46.0657358918248
13.5,-85.5,-45.2912099989095
13.5,-84.5,-43.8341932631376
13.5,-83.5,-42.6452504150132
13.5,-82.5,-41.5204330748791
13.5,-81.5,-41.1383077590732
13.5,-80.5,-42.8174650305113
13.5,-79.5,-44.249159536697
13.5,-78.5,-44.6238493078476
13.5,-77.5,-45.1315213235583
13.5,-76.5,-45.7426450273171
13.5,-75.5,-46.5663274490699
13.5,-74.5,-46.3164223472538
13.5,-73.5,-43.4614472673065
13.5,-72.5,-36.8131267227975
13.5,-71.5,-22.9983056091788
13.5,-70.5,-14.5413127495584
13.5,-69.5,-14.5843040695674
13.5,-68.5,NA
13.5,-67.5,NA
13.5,-66.5,NA
13.5,-65.5,NA
13.5,-64.5,NA
13.5,-63.5,NA
13.5,-62.5,NA
13.5,-61.5,NA
13.5,-60.5,NA
13.5,-59.5,NA
13.5,-58.5,NA
13.5,-57.5,NA
13.5,-56.5,NA
13.5,-55.5,NA
13.5,-54.5,NA
13.5,-53.5,NA
13.5,-52.5,NA
13.5,-51.5,NA
13.5,-50.5,NA
13.5,-49.5,NA
13.5,-48.5,NA
13.5,-47.5,NA
13.5,-46.5,NA
13.5,-45.5,NA
13.5,-44.5,NA
13.5,-43.5,NA
13.5,-42.5,NA
13.5,-41.5,NA
13.5,-40.5,NA
13.5,-39.5,NA
13.5,-38.5,NA
13.5,-37.5,NA
13.5,-36.5,NA
13.5,-35.5,NA
13.5,-34.5,NA
13.5,-33.5,NA
13.5,-32.5,NA
13.5,-31.5,NA
13.5,-30.5,NA
13.5,-29.5,NA
13.5,-28.5,NA
13.5,-27.5,NA
13.5,-26.5,NA
13.5,-25.5,NA
13.5,-24.5,NA
13.5,-23.5,NA
13.5,-22.5,NA
13.5,-21.5,20.3154224004474
13.5,-20.5,20.9868593924803
13.5,-19.5,20.5362333962604
13.5,-18.5,19.9415959710155
13.5,-17.5,20.5453420430013
13.5,-16.5,20.7293727753477
13.5,-15.5,20.306657126698
13.5,-14.5,19.9106698191719
13.5,-13.5,20.9072712339699
13.5,-12.5,22.5807918756627
13.5,-11.5,23.3962044805776
13.5,-10.5,23.6069394877696
13.5,-9.5,23.6428108065191
13.5,-8.5,23.7748571492433
13.5,-7.5,23.0603210070859
13.5,-6.5,23.5936440805663
13.5,-5.5,24.4037703781544
13.5,-4.5,24.0147220187637
13.5,-3.5,23.7935555432332
13.5,-2.5,24.0337420633775
13.5,-1.5,24.7983100864813
13.5,-0.5,24.4842353187417
13.5,0.5,24.1549210384773
13.5,1.5,24.042786684614
13.5,2.5,23.4995847420067
13.5,3.5,23.142411474356
13.5,4.5,23.3304169324097
13.5,5.5,23.3451487157472
13.5,6.5,22.6081706342973
13.5,7.5,22.8802687530417
13.5,8.5,25.6394256254322
13.5,9.5,26.4819499523189
13.5,10.5,25.920240089934
13.5,11.5,27.6255869882439
13.5,12.5,27.9474011702025
13.5,13.5,27.5534986844898
13.5,14.5,26.2892105643987
13.5,15.5,24.8054467949065
13.5,16.5,23.8308628008604
13.5,17.5,24.1472564730674
13.5,18.5,25.8444097074456
13.5,19.5,26.5998187672052
13.5,20.5,26.6298655762522
13.5,21.5,26.0134762011235
13.5,22.5,24.9576881371853
13.5,23.5,24.6842004494965
13.5,24.5,24.2904433561587
13.5,25.5,24.0447530631608
13.5,26.5,23.5216754125178
13.5,27.5,22.9599562671898
13.5,28.5,21.5873210555229
13.5,29.5,20.8362418561456
13.5,30.5,20.8901393549101
13.5,31.5,20.7849024231997
13.5,32.5,20.4628435846274
13.5,33.5,NA
13.5,34.5,NA
13.5,35.5,NA
13.5,36.5,NA
13.5,37.5,16.5704165863348
13.5,38.5,17.2852067729738
13.5,39.5,NA
13.5,40.5,NA
13.5,41.5,14.6543007653815
13.5,42.5,11.9507631807893
13.5,43.5,14.5421975682936
13.5,44.5,14.6815968430735
13.5,45.5,12.7359262694155
13.5,46.5,7.53745485732534
13.5,47.5,5.54625035530009
13.5,48.5,8.46323864193928
13.5,49.5,8.10762078657449
13.5,50.5,8.34725143977886
13.5,51.5,9.48697833844159
13.5,52.5,9.40586308920171
13.5,53.5,8.87098233660318
13.5,54.5,8.44253618398299
13.5,55.5,7.5215453034611
13.5,56.5,6.46712026620444
13.5,57.5,5.59740964673142
13.5,58.5,6.04399585562184
13.5,59.5,5.0880909869188
13.5,60.5,2.61083982303654
13.5,61.5,0.868642742563473
13.5,62.5,0.128752054494153
13.5,63.5,0.739664602334156
13.5,64.5,0.138486931586777
13.5,65.5,0.209078358988509
13.5,66.5,2.65292993797924
13.5,67.5,NA
13.5,68.5,4.90049845580432
13.5,69.5,NA
13.5,70.5,NA
13.5,71.5,NA
13.5,72.5,NA
13.5,73.5,NA
13.5,74.5,NA
13.5,75.5,NA
13.5,76.5,NA
13.5,77.5,-4.50469033634797
13.5,78.5,-7.10264839722959
13.5,79.5,-7.58265567208237
13.5,80.5,NA
13.5,81.5,NA
13.5,82.5,NA
13.5,83.5,NA
13.5,84.5,NA
13.5,85.5,NA
13.5,86.5,NA
13.5,87.5,NA
13.5,88.5,NA
13.5,89.5,NA
14.5,-89.5,-48.7656644922076
14.5,-88.5,-47.7552763098771
14.5,-87.5,-46.9034225278269
14.5,-86.5,-46.0857947976833
14.5,-85.5,-45.3001914259236
14.5,-84.5,-43.8307693685101
14.5,-83.5,-42.661694212334
14.5,-82.5,-41.5682881529959
14.5,-81.5,-41.3342648956829
14.5,-80.5,-43.2854269684945
14.5,-79.5,-44.6231775780163
14.5,-78.5,-45.0128318844285
14.5,-77.5,-45.4820303396094
14.5,-76.5,-45.9969628075867
14.5,-75.5,-46.8789025642571
14.5,-74.5,-46.2998627580091
14.5,-73.5,-43.1026297215934
14.5,-72.5,-35.9533985920803
14.5,-71.5,-22.4450205351624
14.5,-70.5,-14.4900806423783
14.5,-69.5,-14.6127023139167
14.5,-68.5,NA
14.5,-67.5,NA
14.5,-66.5,NA
14.5,-65.5,NA
14.5,-64.5,NA
14.5,-63.5,NA
14.5,-62.5,NA
14.5,-61.5,NA
14.5,-60.5,NA
14.5,-59.5,NA
14.5,-58.5,NA
14.5,-57.5,NA
14.5,-56.5,NA
14.5,-55.5,NA
14.5,-54.5,NA
14.5,-53.5,NA
14.5,-52.5,NA
14.5,-51.5,NA
14.5,-50.5,NA
14.5,-49.5,NA
14.5,-48.5,NA
14.5,-47.5,NA
14.5,-46.5,NA
14.5,-45.5,NA
14.5,-44.5,NA
14.5,-43.5,NA
14.5,-42.5,NA
14.5,-41.5,NA
14.5,-40.5,NA
14.5,-39.5,NA
14.5,-38.5,NA
14.5,-37.5,NA
14.5,-36.5,NA
14.5,-35.5,NA
14.5,-34.5,NA
14.5,-33.5,NA
14.5,-32.5,NA
14.5,-31.5,NA
14.5,-30.5,NA
14.5,-29.5,NA
14.5,-28.5,NA
14.5,-27.5,NA
14.5,-26.5,NA
14.5,-25.5,18.6481163528063
14.5,-24.5,19.7810912993335
14.5,-23.5,20.1514645840677
14.5,-22.5,20.4312663881657
14.5,-21.5,19.7481388582362
14.5,-20.5,20.3940350643252
14.5,-19.5,20.3353487489658
14.5,-18.5,21.3058807048749
14.5,-17.5,22.4672114952632
14.5,-16.5,22.4412411203056
14.5,-15.5,21.367836789258
14.5,-14.5,20.2007587727004
14.5,-13.5,19.6013912319821
14.5,-12.5,19.7094040321684
14.5,-11.5,20.3454806980135
14.5,-10.5,21.5251138182155
14.5,-9.5,23.1794970228208
14.5,-8.5,22.4110259653469
14.5,-7.5,22.3258072998254
14.5,-6.5,23.3080300668015
14.5,-5.5,24.5760642877576
14.5,-4.5,24.3741909469206
14.5,-3.5,23.9618746064809
14.5,-2.5,24.0627368120199
14.5,-1.5,24.3367464432586
14.5,-0.5,24.2931128353778
14.5,0.5,24.1857680804972
14.5,1.5,24.1677831663242
14.5,2.5,23.7790367515776
14.5,3.5,23.6297043856524
14.5,4.5,23.5344953160863
14.5,5.5,22.7426978354177
14.5,6.5,22.2619480942784
14.5,7.5,22.7508470127818
14.5,8.5,25.7124335740377
14.5,9.5,26.419892775344
14.5,10.5,26.8652928131199
14.5,11.5,27.644273016585
14.5,12.5,27.6016682961612
14.5,13.5,26.8061198820537
14.5,14.5,25.0954136800156
14.5,15.5,23.2604335830611
14.5,16.5,21.8314321872427
14.5,17.5,22.5420500832801
14.5,18.5,24.6789913895206
14.5,19.5,25.9473866065282
14.5,20.5,26.4808464147253
14.5,21.5,26.013756483333
14.5,22.5,25.4193496320275
14.5,23.5,24.8456125850729
14.5,24.5,24.3951197864853
14.5,25.5,24.0270296938716
14.5,26.5,23.5736535301368
14.5,27.5,22.7490362962383
14.5,28.5,21.5908368912693
14.5,29.5,21.2797729579163
14.5,30.5,21.2192175119111
14.5,31.5,21.0692534007453
14.5,32.5,20.6510031220738
14.5,33.5,NA
14.5,34.5,NA
14.5,35.5,NA
14.5,36.5,18.1569051232424
14.5,37.5,15.5012948132713
14.5,38.5,17.0713915073702
14.5,39.5,NA
14.5,40.5,16.6850725363228
14.5,41.5,14.5373512027353
14.5,42.5,15.5082754066668
14.5,43.5,NA
14.5,44.5,14.0713660416307
14.5,45.5,10.329993792973
14.5,46.5,8.2217397970582
14.5,47.5,6.08513057349107
14.5,48.5,8.14268313131507
14.5,49.5,8.36408663211352
14.5,50.5,8.90601297935919
14.5,51.5,9.25581528488547
14.5,52.5,9.30043516561673
14.5,53.5,8.90500973581208
14.5,54.5,NA
14.5,55.5,7.53258844377262
14.5,56.5,6.43002141968466
14.5,57.5,5.39173137907872
14.5,58.5,5.88699375080943
14.5,59.5,4.81204957979384
14.5,60.5,3.07747657366429
14.5,61.5,1.56141459983673
14.5,62.5,1.35492730135595
14.5,63.5,1.48645267463164
14.5,64.5,-0.444700431707437
14.5,65.5,-1.44463649923099
14.5,66.5,-0.515189524571393
14.5,67.5,3.62229905957957
14.5,68.5,4.21224175360746
14.5,69.5,NA
14.5,70.5,NA
14.5,71.5,NA
14.5,72.5,NA
14.5,73.5,NA
14.5,74.5,NA
14.5,75.5,NA
14.5,76.5,NA
14.5,77.5,-5.21972405237491
14.5,78.5,-6.07804009006797
14.5,79.5,-8.00265959005253
14.5,80.5,NA
14.5,81.5,NA
14.5,82.5,NA
14.5,83.5,NA
14.5,84.5,NA
14.5,85.5,NA
14.5,86.5,NA
14.5,87.5,NA
14.5,88.5,NA
14.5,89.5,NA
15.5,-89.5,-48.7819419353413
15.5,-88.5,-47.779347953958
15.5,-87.5,-46.9172525058384
15.5,-86.5,-46.1169787736339
15.5,-85.5,-45.3043882054502
15.5,-84.5,-43.8271063518079
15.5,-83.5,-42.6883740912635
15.5,-82.5,-41.627770800499
15.5,-81.5,-41.5798525408333
15.5,-80.5,-43.686888308346
15.5,-79.5,-44.9118648697187
15.5,-78.5,-45.3805823585196
15.5,-77.5,-45.862338123163
15.5,-76.5,-46.280016869432
15.5,-75.5,-47.214821874474
15.5,-74.5,-46.3070043893947
15.5,-73.5,-42.880912611365
15.5,-72.5,-34.3383166273277
15.5,-71.5,-22.159502236022
15.5,-70.5,-15.186602163968
15.5,-69.5,-14.6312236139993
15.5,-68.5,NA
15.5,-67.5,NA
15.5,-66.5,NA
15.5,-65.5,NA
15.5,-64.5,NA
15.5,-63.5,NA
15.5,-62.5,NA
15.5,-61.5,NA
15.5,-60.5,NA
15.5,-59.5,NA
15.5,-58.5,NA
15.5,-57.5,NA
15.5,-56.5,NA
15.5,-55.5,NA
15.5,-54.5,NA
15.5,-53.5,NA
15.5,-52.5,NA
15.5,-51.5,NA
15.5,-50.5,NA
15.5,-49.5,NA
15.5,-48.5,NA
15.5,-47.5,NA
15.5,-46.5,NA
15.5,-45.5,NA
15.5,-44.5,NA
15.5,-43.5,NA
15.5,-42.5,NA
15.5,-41.5,NA
15.5,-40.5,NA
15.5,-39.5,NA
15.5,-38.5,NA
15.5,-37.5,NA
15.5,-36.5,NA
15.5,-35.5,NA
15.5,-34.5,NA
15.5,-33.5,NA
15.5,-32.5,NA
15.5,-31.5,NA
15.5,-30.5,NA
15.5,-29.5,NA
15.5,-28.5,NA
15.5,-27.5,16.613394768967
15.5,-26.5,17.3074366458692
15.5,-25.5,18.2101012031269
15.5,-24.5,19.6580944109615
15.5,-23.5,20.1218089577016
15.5,-22.5,19.7623498602511
15.5,-21.5,19.3377452924202
15.5,-20.5,20.3868859730945
15.5,-19.5,21.1860037132811
15.5,-18.5,22.7838713903704
15.5,-17.5,23.4123045970655
15.5,-16.5,23.2889568452321
15.5,-15.5,22.0445646028717
15.5,-14.5,20.5713367777001
15.5,-13.5,19.0173412288708
15.5,-12.5,18.7148164322083
15.5,-11.5,19.0253331982982
15.5,-10.5,19.6391811746493
15.5,-9.5,21.5743719078256
15.5,-8.5,20.8576719097662
15.5,-7.5,21.3704404554587
15.5,-6.5,22.7142441257556
15.5,-5.5,24.0462014164947
