"Realm","Class","Order","Family","Genus","Species","Tmin","Tmax","Metric_Tmin","Metric_Tmax","RealizedRangeSource","AbsLatitude","RangeSize","LogBodySize","DispersalDistance","HotSeasonDormancy","ColdSeasonDormancy","NicheFilling_Warm","NicheFilling_Cool","LogRangeFilling","EquatorwardBiasInUnderfilling","NicheFilling_Warm_Behaviour","NicheFilling_Warm_Acclimation","NicheFilling_Cool_Acclimation","LogRangeFilling_Acclimation","EquatorwardBiasInUnderfilling_Acclimation"
"Terrestrial","Lepidosauria","Squamata","Helodermatidae","Heloderma","suspectum",NA,44,NA,"ct","IUCN",31.6517683480001,49,3.25809653802148,1,"No",NA,-0.182563781738295,NA,NA,NA,-0.182563781738295,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Agamidae","Amphibolurus","muricatus",3,42.3,"ct","ct","IUCN",29.2588498495,73,4.8283137373023,1,"No","Yes",-5.8561515808106,9.5403687953949,-2.39333945626251,0.234426389024034,-5.4238090515137,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Agamidae","Amphibolurus","muricatus",3,42.3,"ct","ct","IUCN",29.2588498495,73,4.8283137373023,1,"No","Yes",-5.8561515808106,9.5403687953949,-2.39333945626251,0.234426389024034,-5.4238090515137,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Agamidae","Ctenophorus","cristatus",NA,43,NA,"ct","IUCN",30.4389677245,100,0.0953101798043249,1,"No",NA,-2.4765014648437,NA,NA,NA,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Agamidae","Ctenophorus","decresii",7,43.8,"ct","ct","IUCN",33.0624224695,18,2.19722457733622,1,"No","Yes",-4.2864685058593,-0.56436252593994,-3.53449726600922,0.142363315696649,-4.2864685058593,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Agamidae","Ctenophorus","decresii",7,43.8,"ct","ct","IUCN",33.0624224695,18,2.19722457733622,1,"No","Yes",-4.2864685058593,-0.56436252593994,-3.53449726600922,0.142363315696649,-4.2864685058593,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Agamidae","Ctenophorus","fordi",NA,45.5,NA,"ct","IUCN",31.9351364075,111,1.67053301179391,1,"No",NA,-2.5450706481933,NA,NA,NA,-2.5450706481933,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Agamidae","Ctenophorus","maculosus",NA,48.9,NA,"ct","IUCN",29.4942529235,15,1.86562931779451,1,"No",NA,-1.9943046569825,NA,NA,NA,-1.9943046569825,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Agamidae","Ctenophorus","nuchalis",NA,48.5,NA,"ct","IUCN",25.287527641,454,2.25391992101276,1,"No",NA,0,NA,NA,NA,0,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Agamidae","Ctenophorus","pictus",NA,45,NA,"ct","IUCN",29.505785375,320,1.83258146374831,1,"No",NA,-0.8790893554687,NA,NA,NA,-0.8790893554687,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Agamidae","Ctenophorus","reticulatus",NA,46.5,NA,"ct","IUCN",26.8134524374999,236,2.18075638462891,1,"No",NA,0,NA,NA,NA,0,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Agamidae","Lophognathus","gilberti",2.7,41.8,"ct","ct","IUCN",17.9194482535,120,2.60268968544438,1,"No","No",0,2.19573646783829,-1.72798693817007,-0.425671188691775,0,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Agamidae","Lophognathus","gilberti",2.7,41.8,"ct","ct","IUCN",17.9194482535,120,2.60268968544438,1,"No","No",0,2.19573646783829,-1.72798693817007,-0.425671188691775,0,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Agamidae","Moloch","horridus",3.5,42.5,"ct","ct","IUCN",25.8645287455,292,2.46809953147162,1,"No","No",0,2.25958335399628,-0.727699562066605,0.0808281083029699,0,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Agamidae","Moloch","horridus",3.5,42.5,"ct","ct","IUCN",25.8645287455,292,2.46809953147162,1,"No","No",0,2.25958335399628,-0.727699562066605,0.0808281083029699,0,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Agamidae","Rankinia","diemensis",3.1,44.8,"ct","ct","IUCN",37.0092643385,47,1.87410721057681,1,"No","Yes",-5.8390808105469,7.58889436721802,-2.9041650800285,0.632075471698114,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Agamidae","Rankinia","diemensis",3.1,44.8,"ct","ct","IUCN",37.0092643385,47,1.87410721057681,1,"No","Yes",-5.8390808105469,7.58889436721802,-2.9041650800285,0.632075471698114,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Agamidae","Trapelus","savignii",12,47.2,"ct","ct","IUCN",31.2360405495,7,2.22191718992659,1,"No","No",-5.8986854553223,13.0151083469391,NA,NA,-5.8986854553223,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Agamidae","Trapelus","savignii",12,47.2,"ct","ct","IUCN",31.2360405495,7,2.22191718992659,1,"No","No",-5.8986854553223,13.0151083469391,NA,NA,-5.8986854553223,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Anguidae","Elgaria","coerulea",NA,39.2,NA,"ct","IUCN",44.329404445,95,2.19722457733622,1,"No",NA,2.3238105773925,NA,NA,NA,2.3238105773925,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Anguidae","Elgaria","multicarinata",2.2,41.4,"ct","ct","IUCN",38.615441149,54,2.52572864430826,1,"No","Yes",2.2388916015625,8.11710333824158,-3.30505352110925,0.0142288267288267,2.2388916015625,0,2.359977,-3.18635263316264,-0.0208319993169837
"Terrestrial","Reptilia","Squamata","Anguidae","Elgaria","multicarinata",2.2,41.4,"ct","ct","IUCN",38.615441149,54,2.52572864430826,1,"No","Yes",2.2388916015625,8.11710333824158,-3.30505352110925,0.0142288267288267,2.2388916015625,0,2.359977,-3.18635263316264,-0.0208319993169837
"Terrestrial","Reptilia","Squamata","Anniellidae","Anniella","pulchra",NA,34,NA,"ct","IUCN",34.190049941,23,2.83321334405622,1,"No",NA,9.4553871154785,NA,NA,NA,9.4553871154785,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Boidae","Charina","bottae",NA,38,NA,"ct","IUCN",44.205414014,179,4.08218763195147,1,"No",NA,3.4484634399414,NA,NA,NA,3.4484634399414,-0.102230000000006,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Chamaeleonidae","Chamaeleo","dilepis",7.6,43.6,"ct","ct","IUCN",10.7012248919999,941,2.16332302566054,10,"No","Yes",-3.3517723083496,12.8750758171082,-0.701721723984529,0.451442296588836,-3.3517723083496,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Chamaeleonidae","Chamaeleo","dilepis",7.6,43.6,"ct","ct","IUCN",10.7012248919999,941,2.16332302566054,10,"No","Yes",-3.3517723083496,12.8750758171082,-0.701721723984529,0.451442296588836,-3.3517723083496,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Chamaeleonidae","Chamaeleo","jacksonii",5.3,41,"ct","ct","GBIF",1.40502075269033,18,3.63758615972639,1,"No","Yes",-3.4979667663574,-3.60766077041626,-3.38339275702865,-0.0221355887405842,-3.4979667663574,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Chamaeleonidae","Chamaeleo","jacksonii",5.3,41,"ct","ct","GBIF",1.40502075269033,18,3.63758615972639,1,"No","Yes",-3.4979667663574,-3.60766077041626,-3.38339275702865,-0.0221355887405842,-3.4979667663574,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Colubridae","Arizona","elegans",NA,41.8,NA,"ct","IUCN",31.7871203445,268,5.18178355029209,1,"No",NA,1.87084579467781,NA,NA,NA,1.87084579467781,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Colubridae","Chionactis","occipitalis",NA,38,NA,"ct","IUCN",34.5871156975,42,3.2104403460471,1,"No",NA,5.4296455383301,NA,NA,NA,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Colubridae","Coluber","constrictor",NA,42.4,NA,"ct","IUCN",22.9685902375001,57,5.25227342804663,10,"No",NA,1.6901397705078,NA,NA,NA,1.6901397705078,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Colubridae","Lampropeltis","zonata",NA,42.5,NA,"ct","IUCN",37.129289964,40,4.80811102998478,1,"No",NA,1.0032920837403,NA,NA,NA,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Colubridae","Masticophis","lateralis",NA,44,NA,"ct","IUCN",32.7911178655,43,4.86753445045558,1,"No",NA,0,NA,NA,NA,0,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Colubridae","Phyllorhynchus","decurtatus",NA,39.3,NA,"ct","IUCN",29.9668556375001,70,3.93182563272433,10,"Yes",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Colubridae","Pituophis","catenifer",NA,40.5,NA,"ct","IUCN",37.571247719,199,5.61677109766657,10,"No",NA,3.2300949096679,NA,NA,NA,3.2300949096679,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Colubridae","Rhinocheilus","lecontei",NA,41.5,NA,"ct","IUCN",32.5222397925,290,4.64439089914137,1,"No",NA,1.9382858276367,NA,NA,NA,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Colubridae","Storeria","occipitomaculata",NA,37.8,NA,"ct","IUCN",40.0081569575,436,3.70376806660769,1,"No",NA,-2.0806694030762,NA,NA,NA,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Colubridae","Thamnophis","butleri",5.8,NA,"ct",NA,"IUCN",42.3118329335001,31,4.30000279919529,1,NA,"Yes",NA,6.12158381938934,NA,NA,NA,NA,1.4278263,NA,NA
"Terrestrial","Reptilia","Squamata","Colubridae","Thamnophis","elegans",2,43.1,"ct","ct","IUCN",43.8473643265,374,4.67282883446191,10,"No","Yes",0.339988708496101,12.122682094574,-2.48142838541168,0.0200779727095517,0.339988708496101,0,12.12268,-2.46428736258526,0.0184466019417476
"Terrestrial","Reptilia","Squamata","Colubridae","Thamnophis","elegans",2,43.1,"ct","ct","IUCN",43.8473643265,374,4.67282883446191,10,"No","Yes",0.339988708496101,12.122682094574,-2.48142838541168,0.0200779727095517,0.339988708496101,0,12.12268,-2.46428736258526,0.0184466019417476
"Terrestrial","Reptilia","Squamata","Colubridae","Thamnophis","melanogaster",6.1,NA,"ct",NA,"IUCN",23.461913831,39,3.59731226058845,1,NA,"Yes",NA,2.37843155860901,NA,NA,NA,NA,-1.973421,NA,NA
"Terrestrial","Reptilia","Squamata","Colubridae","Thamnophis","ordinoides",4.2,38.9,"ct","ct","IUCN",45.9666314635,31,4.24132675257075,10,"No","Yes",-7.2012825012207,10.1686854362488,-5.36129216570943,0.99764705882353,-7.2012825012207,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Colubridae","Thamnophis","ordinoides",4.2,38.9,"ct","ct","IUCN",45.9666314635,31,4.24132675257075,10,"No","Yes",-7.2012825012207,10.1686854362488,-5.36129216570943,0.99764705882353,-7.2012825012207,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Colubridae","Thamnophis","radix",4.6,NA,"ct",NA,"IUCN",45.2449867055001,294,4.69592454925656,10,NA,"Yes",NA,9.73789310455323,NA,NA,NA,NA,4.6374917,NA,NA
"Terrestrial","Reptilia","Squamata","Colubridae","Thamnophis","sirtalis",4.2,38.9,"ct","ct","IUCN",43.0123458415001,1096,4.91998092582813,100,"No","Yes",4.2040100097656,14.4733839035034,-0.474538784411127,0.434269434269434,4.2040100097656,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Colubridae","Thamnophis","sirtalis",4.2,38.9,"ct","ct","IUCN",43.0123458415001,1096,4.91998092582813,100,"No","Yes",4.2040100097656,14.4733839035034,-0.474538784411127,0.434269434269434,4.2040100097656,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Cordylidae","Cordylus","cordylus",7.5,41.6,"ct","ct","IUCN",32.207730151,35,2.28238238567653,1,"No","No",-4.7261581420898,8.70609998703003,-5.74139933822751,0.998392282958199,-4.7261581420898,-7.87221,5.149217,-4.41664762446159,0.994475138121547
"Terrestrial","Reptilia","Squamata","Cordylidae","Cordylus","cordylus",7.5,41.6,"ct","ct","IUCN",32.207730151,35,2.28238238567653,1,"No","No",-4.7261581420898,8.70609998703003,-5.74139933822751,0.998392282958199,-4.7261581420898,-7.87221,5.149217,-4.41664762446159,0.994475138121547
"Terrestrial","Reptilia","Squamata","Cordylidae","Cordylus","niger",7.4,41,"ct","ct","IUCN",33.6500683035,1,2.21920348405499,1,"No","No",-10.5590877532959,4.47868371009826,NA,NA,-8.3910659790039,-13.32506,0.999205,NA,NA
"Terrestrial","Reptilia","Squamata","Cordylidae","Cordylus","niger",7.4,41,"ct","ct","IUCN",33.6500683035,1,2.21920348405499,1,"No","No",-10.5590877532959,4.47868371009826,NA,NA,-8.3910659790039,-13.32506,0.999205,NA,NA
"Terrestrial","Reptilia","Squamata","Cordylidae","Cordylus","oelofseni",6.3,40.8,"ct","ct","IUCN",33.251806207,4,1.93152141160321,1,"No","No",-6.7099838256836,4.62395012378693,-7.14124512235049,0.999208234362629,-6.7099838256836,-9.64193,0.873686,-6.38856140554563,0.221101145989038
"Terrestrial","Reptilia","Squamata","Cordylidae","Cordylus","oelofseni",6.3,40.8,"ct","ct","IUCN",33.251806207,4,1.93152141160321,1,"No","No",-6.7099838256836,4.62395012378693,-7.14124512235049,0.999208234362629,-6.7099838256836,-9.64193,0.873686,-6.38856140554563,0.221101145989038
"Terrestrial","Reptilia","Squamata","Cordylidae","Platysaurus","intermedius",8.8,44.8,"ct","ct","IUCN",21.9959567625,52,2.16905370036952,1,"No","No",-4.54150390625,4.12987852096558,-3.71221613429317,0.459009426672848,-4.54150390625,-5.91386,0.515765,-3.58905911883173,0.272015944489555
"Terrestrial","Reptilia","Squamata","Cordylidae","Platysaurus","intermedius",8.8,44.8,"ct","ct","IUCN",21.9959567625,52,2.16905370036952,1,"No","No",-4.54150390625,4.12987852096558,-3.71221613429317,0.459009426672848,-4.54150390625,-5.91386,0.515765,-3.58905911883173,0.272015944489555
"Terrestrial","Reptilia","Squamata","Cordylidae","Pseudocordylus","melanotus",10.2,NA,"ct",NA,"IUCN",28.4600679174999,36,2.54160199346455,1,NA,"Yes",NA,2.89350175857548,NA,NA,NA,NA,0.449435,NA,NA
"Terrestrial","Reptilia","Squamata","Corytophanidae","Basiliscus","vittatus",NA,43.1,NA,"ct","IUCN",18.0682853915,86,3.11351530921037,1,"No",NA,0.687389373779304,NA,NA,NA,0.687389373779304,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Crotaphytidae","Crotaphytus","collaris",NA,46.5,NA,"ct","IUCN",31.2118391200001,227,2.57261223020711,1,"No",NA,-3.1579513549805,NA,NA,NA,-3.1579513549805,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Crotaphytidae","Gambelia","wislizenii",11.6,NA,"ct",NA,"IUCN",34.787206204,201,2.68102152871429,10,NA,"Yes",NA,20.2922601699829,NA,NA,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Dactyloidae","Anolis","auratus",NA,40,NA,"ct","GBIF",4.10397136698273,276,1.7404661748405,1,"No",NA,-0.852523803710902,NA,NA,NA,-0.852523803710902,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Dactyloidae","Anolis","barbouri",NA,NA,"ct","ct","GARD",18.525,6,1.70474809223843,1,"No","No",NA,NA,-2.99573227355399,0.105442176870749,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Dactyloidae","Anolis","barbouri",11.7,34.9,"ct","ct","GBIF",18.374260864788,3,1.70474809223843,1,"No","No",0.926467895507798,-2.3561944961548,NA,NA,0.926467895507798,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Dactyloidae","Anolis","barbouri",11.7,34.9,"ct","ct","GBIF",18.374260864788,3,1.70474809223843,1,"No","No",0.926467895507798,-2.3561944961548,NA,NA,0.926467895507798,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Dactyloidae","Anolis","carolinensis",4.7,41.7,"ct","ct","IUCN",27.2041163755001,140,2.01490302054226,1,"No","No",-2.8647918701172,10.0999517440796,-1.80318816505168,0.510656436487638,-2.8647918701172,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Dactyloidae","Anolis","carolinensis",4.7,41.7,"ct","ct","IUCN",27.2041163755001,140,2.01490302054226,1,"No","No",-2.8647918701172,10.0999517440796,-1.80318816505168,0.510656436487638,-2.8647918701172,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Dactyloidae","Anolis","cristatellus",8.9,37.1,"ct","ct","GBIF",18.2043655641705,1,2.05412373369555,1,"No","No",6.0774803161621,-4.88217544555666,NA,NA,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Dactyloidae","Anolis","cristatellus",8.9,37.1,"ct","ct","GBIF",18.2043655641705,1,2.05412373369555,1,"No","No",6.0774803161621,-4.88217544555666,NA,NA,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Dactyloidae","Anolis","cupreus",NA,NA,"ct","ct","GARD",12.6334208137196,16,1.7404661748405,1,"No","No",NA,NA,-2.04475598369195,-0.170870113493064,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Dactyloidae","Anolis","cupreus",11.8,38.4,"ct","ct","GBIF",13.1360424761767,42,1.7404661748405,1,"No","No",5.5043449401856,1.4053440093995,NA,NA,5.5043449401856,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Dactyloidae","Anolis","cupreus",11.8,38.4,"ct","ct","GBIF",13.1360424761767,42,1.7404661748405,1,"No","No",5.5043449401856,1.4053440093995,NA,NA,5.5043449401856,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Dactyloidae","Anolis","cybotes",NA,40.1,NA,"ct","GBIF",18.8170116834729,9,2.09186406167839,1,"No",NA,3.3093452453613,NA,NA,NA,3.3093452453613,0.524140000000003,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Dactyloidae","Anolis","distichus",NA,38.6,NA,"ct","GARD",22.3078830484157,9,1.75785791755237,1,"No",NA,4.8951530456543,NA,NA,NA,4.8951530456543,2.142,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Dactyloidae","Anolis","frenatus",NA,35.7,NA,"ct","GBIF",7.95551206542369,25,2.70805020110221,1,"No",NA,0.788707733154297,NA,NA,NA,0.788707733154297,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Dactyloidae","Anolis","humilis",NA,NA,"ct","ct","GARD",8.87777278201004,9,1.50407739677627,1,"No","No",NA,NA,-2.0949457282158,-0.326923076923077,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Dactyloidae","Anolis","humilis",12.4,35.6,"ct","ct","GBIF",9.73818284477619,10,1.50407739677627,1,"No","No",0.0698204040527983,-5.8571872711181,NA,NA,0.0698204040527983,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Dactyloidae","Anolis","humilis",12.4,35.6,"ct","ct","GBIF",9.73818284477619,10,1.50407739677627,1,"No","No",0.0698204040527983,-5.8571872711181,NA,NA,0.0698204040527983,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Dactyloidae","Anolis","intermedius",11.1,38.4,"ct","ct","GARD",10.3250985260093,3,1.68639895357023,1,"No","No",-2.6234970092773,-6.6674995422364,-3.34403896782221,-0.0223285486443381,-2.6234970092773,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Dactyloidae","Anolis","intermedius",11.1,38.4,"ct","ct","GARD",10.3250985260093,3,1.68639895357023,1,"No","No",-2.6234970092773,-6.6674995422364,-3.34403896782221,-0.0223285486443381,-2.6234970092773,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Dactyloidae","Anolis","lemurinus",12.9,37.3,"ct","ct","GARD",13.6113918075859,57,2.06686275947298,1,"No","No",6.4802780151367,3.7132959365845,-3.10009228887823,0.530256492081854,6.4802780151367,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Dactyloidae","Anolis","lemurinus",12.9,37.3,"ct","ct","GARD",13.6113918075859,57,2.06686275947298,1,"No","No",6.4802780151367,3.7132959365845,-3.10009228887823,0.530256492081854,6.4802780151367,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Dactyloidae","Anolis","limifrons",NA,NA,"ct","ct","GARD",11.5941038133903,22,1.62924053973028,1,"No","No",NA,NA,-4.21754499600826,0.0616388409134523,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Dactyloidae","Anolis","limifrons",12.3,36.8,"ct","ct","GBIF",14.403709873593,69,1.62924053973028,1,"No","No",6.9853935241699,3.12029647827146,NA,NA,6.9853935241699,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Dactyloidae","Anolis","limifrons",12.3,36.8,"ct","ct","GBIF",14.403709873593,69,1.62924053973028,1,"No","No",6.9853935241699,3.12029647827146,NA,NA,6.9853935241699,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Dactyloidae","Anolis","lionotus",14.7,36.7,"ct","ct","IUCN",8.36645942300004,5,2.14006616349627,1,"No","No",-0.156543731689403,-3.1911849975585,-2.61006979274201,-0.220140515222483,-0.156543731689403,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Dactyloidae","Anolis","lionotus",14.7,36.7,"ct","ct","IUCN",8.36645942300004,5,2.14006616349627,1,"No","No",-0.156543731689403,-3.1911849975585,-2.61006979274201,-0.220140515222483,-0.156543731689403,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Dactyloidae","Anolis","marcanoi",NA,40.5,NA,"ct","GBIF",18.4805427536956,1,1.87180217690159,1,"No",NA,-7.6518669128418,NA,NA,NA,-4.7350318908691,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Dactyloidae","Anolis","pentaprion",NA,36,NA,"ct","GBIF",14.2134661355517,81,2.07944154167984,1,"No",NA,7.7672424316406,NA,NA,NA,7.7672424316406,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Dactyloidae","Anolis","sagrei",NA,40.5,NA,"ct","GBIF",15.2744296274822,63,2.01490302054226,1,"No",NA,3.3285293579101,NA,NA,NA,3.3285293579101,0,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Dactyloidae","Anolis","semilineatus",NA,39.6,NA,"ct","IUCN",18.9680254690001,9,1.54756250871601,1,"No",NA,3.5750198364258,NA,NA,NA,3.5750198364258,0.232479999999995,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Dactyloidae","Anolis","shrevei",NA,40.1,NA,"ct","GBIF",18.7039805134148,4,1.79175946922805,1,"No",NA,2.1814422607422,NA,NA,NA,2.1814422607422,-0.898239999999994,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Dactyloidae","Anolis","tropidogaster",NA,33.4,NA,"ct","GBIF",7.1028294411184,35,1.84054963339749,1,"No",NA,3.0808753967285,NA,NA,NA,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Dactyloidae","Anolis","tropidolepis",NA,NA,"ct","ct","GARD",10.1904175014915,4,1.77495235091167,1,"No","No",NA,NA,-2.83321334405622,-0.0583333333333332,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Dactyloidae","Anolis","tropidolepis",9.5,33.1,"ct","ct","GBIF",10.109196849811,4,1.77495235091167,1,"No","No",2.62768173217781,-8.70226383209224,NA,NA,2.62768173217781,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Dactyloidae","Anolis","tropidolepis",9.5,33.1,"ct","ct","GBIF",10.109196849811,4,1.77495235091167,1,"No","No",2.62768173217781,-8.70226383209224,NA,NA,2.62768173217781,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Elapidae","Austrelaps","superbus",3,41.2,"ct","ct","IUCN",39.633471389,27,1.98787434815435,1,"No","Yes",-8.7157707214355,1.54850888252258,-3.3491410197061,0.253356812678847,-8.2693092346191,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Elapidae","Austrelaps","superbus",3,41.2,"ct","ct","IUCN",39.633471389,27,1.98787434815435,1,"No","Yes",-8.7157707214355,1.54850888252258,-3.3491410197061,0.253356812678847,-8.2693092346191,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Elapidae","Hemachatus","haemachatus",3.7,43.1,"ct","ct","IUCN",29.7209011155,63,4.78749174278205,1,"No","No",-3.7627601623535,7.065514087677,-3.65242763131597,0.987455197132617,-3.7627601623535,-6.71663,3.337004861,-3.52382180784264,0.659050949050949
"Terrestrial","Reptilia","Squamata","Elapidae","Hemachatus","haemachatus",3.7,43.1,"ct","ct","IUCN",29.7209011155,63,4.78749174278205,1,"No","No",-3.7627601623535,7.065514087677,-3.65242763131597,0.987455197132617,-3.7627601623535,-6.71663,3.337004861,-3.52382180784264,0.659050949050949
"Terrestrial","Reptilia","Squamata","Elapidae","Notechis","scutatus",2.2,38,"ct","ct","IUCN",34.1724236785,98,5.01063529409626,1,"No","Yes",-0.145565032958899,8.27417850494385,-1.53608012786245,0.66152405362776,-0.145565032958899,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Elapidae","Notechis","scutatus",2.2,38,"ct","ct","IUCN",34.1724236785,98,5.01063529409626,1,"No","Yes",-0.145565032958899,8.27417850494385,-1.53608012786245,0.66152405362776,-0.145565032958899,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Elapidae","Pseudechis","porphyriacus",3,NA,"ct",NA,"IUCN",27.239049337,107,5.52146091786225,10,NA,"No",NA,14.6936976909637,NA,NA,NA,NA,11.0244992,NA,NA
"Terrestrial","Reptilia","Squamata","Elapidae","Pseudonaja","textilis",3.5,42.4,"ct","ct","IUCN",25.674035752,115,5.29831736654804,1,"Yes","Yes",-0.54833984375,12.7959051132202,-0.817016662272731,0.054207766817738,-0.54833984375,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Elapidae","Pseudonaja","textilis",3.5,42.4,"ct","ct","IUCN",25.674035752,115,5.29831736654804,1,"Yes","Yes",-0.54833984375,12.7959051132202,-0.817016662272731,0.054207766817738,-0.54833984375,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Eublepharidae","Coleonyx","brevis",8.5,41.6,"ct","ct","IUCN",29.1094483615001,69,1.8961194845523,1,"No","No",0.623058319091797,16.3147740364075,-1.6094379124341,0.228110599078341,0.623058319091797,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Eublepharidae","Coleonyx","brevis",8.5,41.6,"ct","ct","IUCN",29.1094483615001,69,1.8961194845523,1,"No","No",0.623058319091797,16.3147740364075,-1.6094379124341,0.228110599078341,0.623058319091797,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Eublepharidae","Coleonyx","variegatus",7.6,43,"ct","ct","IUCN",30.3067657375,76,2.04122032885964,1,"No","Yes",0.858970642089801,12.0121684074402,-2.11815605386053,0.00611670676507803,0.858970642089801,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Eublepharidae","Coleonyx","variegatus",7.6,43,"ct","ct","IUCN",30.3067657375,76,2.04122032885964,1,"No","Yes",0.858970642089801,12.0121684074402,-2.11815605386053,0.00611670676507803,0.858970642089801,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Gekkonidae","Chondrodactylus","angulifer",NA,42.9,NA,"ct","IUCN",25.6993587599999,101,2.4248027257183,1,"No",NA,-3.9598121643066,NA,NA,NA,-3.9598121643066,NA,NA,NA,NA
